type,200787_s_at,200788_s_at,201301_s_at,201302_at,201505_at,201834_at,201884_at,202107_s_at,202207_at,202293_at,202366_at,202524_s_at,202575_at,202609_at,202633_at,202786_at,202962_at,203474_at,203559_s_at,204351_at,204369_at,204388_s_at,204457_s_at,204546_at,204623_at,204648_at,205020_s_at,205137_x_at,205221_at,205778_at,205799_s_at,205870_at,206067_s_at,206157_at,206954_at,207233_s_at,207655_s_at,208029_s_at,208126_s_at,209114_at,209147_s_at,209173_at,209272_at,209558_s_at,209560_s_at,209899_s_at,210264_at,210619_s_at,211026_s_at,211184_s_at,211651_s_at,211689_s_at,212151_at,212838_at,213134_x_at,214307_at,214308_s_at,214421_x_at,214665_s_at,215103_at,216010_x_at,216262_s_at,216953_s_at,217043_s_at,218124_at,218189_s_at,218272_at,218309_at,218687_s_at,218872_at,219695_at,219735_s_at,219836_at,220753_s_at,221577_x_at,222272_x_at,32625_at,40093_at,45288_at,90265_at
Ovarian_Tumor_Endometrioid,9.12236172726788,9.92381386801987,7.97653296623658,7.733095440699331,5.50113735019792,7.28181271287598,5.9478149610385405,8.910503069430382,10.7845698410143,7.01298459354954,6.24856388569184,8.84612976473327,8.80171746455245,6.8378424761763394,7.427431977850059,6.6970220739248205,6.96501195208386,5.033414486335309,5.06531900076215,5.02657802145093,6.816034528065231,4.75807663996618,8.55109103820305,6.37602959355943,6.600487308795639,6.39071847265512,7.16771988102589,6.63962362933831,6.56789414573318,8.03515531745685,4.63066435908457,5.6928495208542405,8.90899872959291,7.845936791604661,6.44098993463467,5.777258908630531,4.72611849215595,10.7764075957995,5.15421912112025,8.01853894506273,7.4507143633453,6.640563183829781,9.671101926025038,7.47878356010579,5.7736965157039295,9.76138848854632,6.152848676438019,5.94984517613127,6.62469691550424,5.80868574852815,6.0116769821797,5.868673100677559,9.2673658309093,6.14810411877599,10.4599221511295,5.065120362555191,6.523463060500901,5.7085756240342,8.125681861019139,4.49676415625508,5.20751188040866,7.84151022723477,7.46802366920223,8.87097637254203,7.06010524243013,7.41168570375175,6.91567915733884,7.488007425415731,5.36926807250317,5.932194797070871,5.24735467562938,7.1541968782109295,9.136705817790473,5.69360129652729,5.9551801455525,5.15564488274469,7.282505332427009,10.3776204286391,5.24780396109546,8.44301376438279
Ovarian_Tumor_Endometrioid,8.07005835742429,10.0008383744539,9.089083201428972,9.048224765751833,8.226530460950249,7.32626816329811,6.356547657040861,8.56068837282636,8.481882802034951,6.77635592722919,6.45027154953601,8.49158161136641,8.76262131332133,8.0688043758413,7.55533806909091,6.09421406408306,8.47524375908464,6.99795858457639,5.1402051247823,4.83873798195464,5.79815219325464,4.42577551905914,6.167697309699269,6.55369027388887,8.44928595995829,5.394597148209111,7.2257974723862,6.5357303887144,7.43901706086124,5.24700692305484,4.591417208878481,5.4318187598659895,4.83186742985887,4.28415545308196,6.080093187539911,5.76468321688584,5.0476301163093,12.7698306305591,5.3022470630616905,7.991503174381,8.1331495378649,6.39840379152406,7.861824977039161,8.017883330503759,9.65184978627874,10.118380235537598,6.04071502030919,6.066797487490339,9.38180083322206,5.541732158500889,8.08307178159726,5.385579824989541,8.74730043055679,7.822976481293651,9.46107398547149,5.540787756140139,7.70190489546646,5.804982177290231,9.11055187769063,4.42833545683662,5.20370865271684,7.56988046340462,5.45518525890134,7.08013097733091,7.37527136807483,7.31934369137079,7.759344185120059,7.9593402880988,5.26947233353764,6.47120920350102,5.04237343821735,6.8255809548427,5.68641752109915,6.863210034303969,6.1646468239188,5.33359369949256,6.132775677004219,7.89612137612369,5.2353029313093495,8.17709461107262
Ovarian_Tumor_Endometrioid,9.10489042449271,9.83856599482141,9.57723710492284,8.90948445107481,7.61085465367242,7.35808659633692,6.0887624141543695,8.697450826438839,7.307090355754401,6.675451873660669,6.69244112395602,6.72514005861195,8.48717375806368,8.283970816633449,7.73761715731012,6.35947895164186,7.1381032062019,6.333419196359509,8.60691970144069,8.177570189538809,5.908559192588349,4.8923631085788495,5.623780829823871,6.52321081937263,10.2181045574851,5.83891187805375,8.03908550409375,6.647750085427919,5.00171073160777,5.894289765516991,4.6155536730926,5.866202098266599,5.72080431163785,4.23407450404931,5.998587006906559,5.91111208480675,4.9478707404444,11.3543776148632,5.62145879552082,8.34875965035784,6.709459737082749,8.18895537473525,8.56795408137625,8.20035853973506,9.613195894464267,10.8569598236184,6.11002780298885,5.85668596235911,7.9002803779548705,5.697755133680099,7.5012207433926,5.81368223306743,8.81073826482989,6.936619755507111,9.67172591832598,4.66988631999679,5.87573830591022,5.6635808855743095,8.48935669044049,4.42150105364908,5.5526111784545495,7.74859059568664,5.950498152517969,8.40908906351745,7.045784465664151,7.52950107291048,7.295177352967629,7.17681848687696,5.390914705496531,6.10275749935009,5.2308146510877,7.3860540521091504,5.6607158180733705,7.6338373139074,6.261645019843219,5.2373085728902105,6.14937388335782,8.94501375170259,5.26181126863728,9.08893779250615
Ovarian_Tumor_Serous,9.02239739079234,9.76481033655983,8.7393550988561,8.72237206810984,7.366876604224171,7.47093168089874,5.92956358589453,9.98227649703177,7.37729131827115,6.839147784886509,6.44373796552971,7.00366109059281,10.2161483758622,7.25139496115733,8.0832609598021,5.426806969342491,6.752481944594249,6.91343921769994,7.26132438936666,5.143535069630531,7.13188151168063,5.009268260998559,8.64337982751924,6.46212351057237,6.746829068637941,5.869520001213401,7.40058438482571,6.391677316226,4.8141692427716505,6.58197745038815,4.4292737027922096,5.78461168738842,10.0162455849583,7.62329598068051,6.78680816993945,5.4203768173854,5.45335562108312,10.2506441720007,5.305657326420559,8.13719893096221,7.80626655030748,8.200110577103981,9.698151374828347,7.724652888618269,5.64081882796942,12.0010275815658,5.90394806048029,5.70805190255386,7.68562475379869,5.48337687880111,7.56246604152997,5.271050079239,9.46040210952603,7.254041904621809,10.116963256845,4.63037237747085,5.95911248614812,5.477679032591831,8.07419384204473,4.445047328561559,5.22493432300485,8.731361281447441,8.160454508618692,8.89505152293316,6.998800230071911,7.52368432590771,7.030634296610169,5.898552111057731,5.4293401387082,5.77885372916216,5.088334853919809,6.23645701498905,6.4340909595124005,6.52664596701773,5.456698865785871,4.69182243720506,6.45278944983352,9.83368952501102,5.15459428237558,8.37201005011889
Ovarian_Tumor_Serous,9.68737625725217,10.6085958409871,8.133964387056709,7.8545582478567395,4.49623426943911,7.42096560941797,6.360922582953349,9.57375177172565,10.5361968157846,7.517432257265461,6.58473754427397,8.18258960165248,9.92108951709094,6.71171411429675,8.62252792152038,4.747362938853019,6.713129907965911,5.30574483936504,5.02450853471487,4.94516630884015,6.52596734776844,4.5752789655679695,8.53638381948856,6.31085003259315,6.44750872606663,6.04234463920678,7.036050997882481,6.47914840910926,4.721442115231481,6.69304187344529,4.48831889232886,5.35157922475151,10.4838275476418,5.31189518826403,7.47811075430061,5.51832482286746,4.7952776607424,11.5785842344243,5.41283651006119,7.39336519188179,7.087572090065759,5.6043238487282805,9.73064032695184,7.58651063310413,7.2519423768513,10.9442502754343,5.901512118907401,6.119151960311941,6.396747501240231,5.62942680755848,4.96424099254233,5.29047483735859,10.164583522118,6.95001398894439,10.0304669614683,4.36047373088164,5.6753315953302,5.66811450404513,8.986884791476449,4.50484459947949,5.00736314540665,9.429934308190768,8.93204859348999,8.33248083875517,6.87648390140801,6.901449394849321,6.95268085918006,7.053392913704389,5.41708542803182,5.91258608679862,5.09469895887442,6.35614680577232,8.83411916473163,6.68933323629569,4.8351210123455,5.10141467015193,6.327930204674,10.8500542042236,5.1415451606896605,8.51173817430774
Ovarian_Tumor_Serous,8.413026034459781,10.4408254777682,7.663698531618429,7.85967917466566,4.24224155720132,7.26521908183704,6.230331546039209,10.5550698293933,8.565010039563889,7.69437649761742,6.329179253905751,9.78781831251408,9.58818081868016,6.90633430709534,8.48578273173215,4.98535677342719,7.14662967245266,5.501169208152749,5.06390260681305,5.02649033444526,6.03618557360319,4.43439271648998,8.20024900479381,6.364427430403071,6.55118176419892,6.95807597732516,7.409210687718151,6.52539554558851,4.853165410430839,8.652973672276799,4.54097646465865,5.23922607326891,10.7809086328274,7.74205368093567,8.47083464842636,5.06551969560216,6.01976932819725,11.1496238241258,5.51425952233431,7.29831250040724,6.87141624791446,5.751449089205931,8.85380785884738,7.607633462805071,6.038286475991991,10.4507092970107,6.125343404238159,6.03388106203264,7.383030414414249,5.76637739028476,4.925706492367,5.07536605061968,10.397902792576302,7.590649513734981,9.80441127266008,4.47470739516684,5.55983723125761,5.9280306720151605,7.46184085518232,4.5370943087080295,5.24739684712913,8.258158467790789,9.15192372205919,7.22603570126871,6.36617922566396,6.82876600116436,7.33491372060104,6.33517991582408,5.355115994460901,5.90052830913313,5.20500649499441,6.66289650564337,8.21732067083119,6.49273729426407,6.202379814423809,5.20929536585986,8.530577610305981,9.7232376056368,5.11014020011142,8.621259662791429
Ovarian_Tumor_Endometrioid,10.2973874651574,11.4750569664341,9.0803756337082,8.85638539693092,6.0560035480433605,7.058271435053509,6.20974499650565,8.86214937160706,8.40711025631264,6.860075276119961,6.69671263297105,7.200120352977639,11.1271928598154,7.4757730472783,7.41790893922012,5.365290150549099,8.0690091220139,5.19583479979879,8.27000059749853,7.53617444572767,6.75530643286631,4.498570473026191,8.72169263864714,6.50237254102876,6.35658687168002,6.854429067459379,8.23639527401057,6.39249024573713,4.97639525940655,10.3104237633746,4.36594471137682,5.56839464105005,10.7592145393221,4.88317704479857,7.80142776482823,5.46519090960338,5.75851808015231,12.2411097961836,5.43621851815081,8.446382719200209,6.898942632928341,5.74261629104228,9.25623647879632,8.36258414747677,6.20104124452117,11.0722573911378,5.69642109692866,5.98262977351825,7.94791424225862,5.52675639247058,6.071839365669991,5.12910340796705,9.7645356643056,6.876299941640659,10.2805161588505,4.62728737967908,5.68818520628374,5.520807492180481,8.049963626422029,4.38310287412281,5.28997574914387,8.17021343434394,7.88675496664035,7.64093029115735,7.76335012411685,7.925019078400849,7.04188722451083,8.569467004889361,5.27238617499417,5.9369062425088,5.21340006238156,6.703692083415611,7.60398230489257,6.229081422999691,8.10096844250712,5.209182941106509,7.9781237336343,10.9366301816143,5.35723863690058,8.349226562544661
Ovarian_Tumor_Serous,8.14864010226613,9.9037171791946,8.22888152344292,8.1993717926792,4.8912364352979,6.986505521797009,6.50758769236032,8.7359765029775,6.334606361774781,6.7745123109275305,7.12609722389948,8.04017438742784,8.975025528677449,6.09094308093775,8.21660605328333,5.39543746541144,7.163297619307571,5.219224221328339,7.920519572361161,5.12708082682537,6.97653539358314,4.38457977727175,9.46713198855682,6.757368221373791,7.77897509612416,6.461222438191509,7.395323186818321,6.63367083316956,5.12050731915377,8.74467564836602,4.32798942856728,5.91112572787102,9.617768532797507,5.32706362554851,7.36500170306854,6.535557089079009,5.48490630845656,10.610054993188902,5.756076841581991,7.67633767996204,6.80826464146461,6.91015379664128,8.59039633019496,7.451574435341341,5.61751471037542,10.5343724917742,6.13549667349015,5.99451102544879,7.2085482287571,5.551278135762451,5.22630291228886,5.395212755499821,8.72116476613759,7.486330480583019,9.33736180725166,4.42868291997642,5.675357711344731,5.6964971404566205,8.44134710019001,4.57502285792648,5.1375805118037405,7.78319938540913,6.94616640650511,8.25255281752574,7.385052158043861,8.52012458666741,7.410619492354269,6.83933076832883,5.64424137135033,6.02372149078602,5.3880691842563895,6.658983982120921,5.68964002712983,7.15186618470879,7.488918567924969,5.1185373780783605,7.81162497898524,9.980753760757151,5.3253831197282,8.94364684488348
Ovarian_Tumor_Serous,9.613655485480267,10.5911855163094,8.84217940427657,8.77179499437567,5.52540968354148,6.31178793196618,5.829199556940201,9.67190594911422,9.35786025611684,7.6367911877363,6.15335005039093,7.81898188641364,9.65541803043688,6.93278939274667,8.676217192031139,4.86370744392636,6.58643583089499,5.37679316173283,4.972164265522389,5.393405559974131,7.062526943161941,4.49890101973677,10.7493280550416,6.32328997434877,6.191098353010871,6.71356148875744,6.479390598854179,6.651657171730991,4.69112043510196,10.4447324035874,4.28552364297275,5.45581414343181,10.412265886007098,7.27816384799823,6.8315155397058405,5.48145076717915,5.2164497366192695,12.2136618079196,5.33877589391335,6.636672252702991,7.367925637036389,5.642451594217629,10.0311658947164,7.1076185948148,5.61347503886516,10.7459881712097,5.98540268599483,5.8773224998441895,7.275425448745309,5.4551755735149206,5.61568998850195,4.892854624931839,9.0592925085534,6.388128930068481,10.6232990186774,4.67438843481305,5.571987161530651,5.71456954015782,8.44485030949569,4.30853184419292,5.015850302528111,8.32560086527424,8.74395398148531,8.327270988679139,7.240118561329191,7.46117144745147,6.9316208012421,6.31562710826869,5.458649285231741,5.807940393069191,5.08794220532999,6.76582380713012,8.18991359012292,5.99948058449034,5.34003393393504,5.19452138250742,7.59277827853143,9.6454493297137,5.06609213123142,8.10318536040996
Ovarian_Tumor_ClearCel,7.72831224689055,8.921475272761981,12.7947907595241,12.3261287555295,9.256909388324749,7.77960827366377,6.396167954441309,8.195025217506469,5.23338513511781,6.816713632994031,6.832089176118781,6.84951877437994,7.09708365146201,8.68116316368079,7.222733092137691,5.63130824836915,9.02591314343801,5.375441697978901,12.4691441070405,10.9744381767424,5.466084393547259,5.06898808863801,5.85752459348682,8.20268561718465,6.007565650615799,6.08914647536415,6.84192403569193,8.126671101061719,8.73740202374614,5.87116336345504,9.27517383775157,6.33961329842906,5.386271783786429,4.165963052421961,5.95621471850781,7.04664250517905,9.989596874991712,8.824865096386569,7.46988182708948,10.259215139919302,8.71288583403433,8.17913271328283,6.71261515872951,8.00449977144787,6.5348295394161,9.77506729756766,7.1265227548726,6.211269022829059,10.1975266615761,7.383547350613741,9.31599756454188,5.37891591954927,6.97154580789426,8.175623056894981,6.798343543455029,7.564189925563509,8.05062027811937,9.81857424157694,9.964839715606,5.577347019143421,5.30244779768336,6.87664780408941,5.37999582340942,7.12157446193791,7.378034785955419,7.298060467450019,8.36348109847791,6.6217801680543,5.78938527565866,7.19029743182639,5.23261063320975,8.429225288037031,5.49239723750653,7.62597529430426,8.80688672046321,5.6485479452895,6.3232051838439,9.83389939719082,4.94046141201278,9.75144817945657
Ovarian_Tumor_Endometrioid,8.73576103801316,10.1813950326857,9.07080567819136,8.563924726614669,5.177543828484031,7.34153584564978,6.161354142555091,8.932133046350241,7.825374176669179,6.900377200715231,6.472695470345951,6.9326359168236,9.2025870093772,6.107966457626361,7.64324830710434,4.58561407627485,6.778230084479799,5.53592034753605,6.16099874464443,5.15021629392926,6.2240832643522,5.069535557609679,6.88026751847381,6.916879869457201,6.968262631729031,7.069221023674981,7.279851965544981,6.882914845195839,4.90279072549978,9.27224846377396,7.040284119622769,5.489806418345809,8.40257434175953,6.637226033529201,7.07304959137264,5.518322305696531,4.92380452573813,10.0346505891479,5.502550110364401,7.291659397793981,7.26766705314262,5.7879415704311,8.38121458657094,7.85958976117236,10.7692922675913,8.77920556795569,6.2714667339312005,6.29700380126361,7.02260055404751,5.82457249015954,5.782245223045269,5.27902397108097,9.85549182489124,7.64915353909145,9.39910134665183,4.53770743680223,6.013018286663621,6.11013097723885,7.17685829507039,4.3487893776821895,5.28569610870522,8.031574776756491,6.58084992401884,8.16883043122612,6.97208490942078,6.514524795593441,7.092007455885309,7.07715662347525,5.41362340854457,6.14156326800506,5.26575370230437,6.686616143389861,5.42867769443929,6.64633766765475,4.8378926689197,5.167679063937,8.078429367149639,9.67755129008177,5.2025208162256,8.71804433511441
Ovarian_Tumor_Endometrioid,8.04264163229915,10.18297389184,9.78034932264211,9.67693776091084,8.236132139351719,7.17899325368186,5.96416345852146,8.331383503787169,6.267695453192049,6.58389070106874,6.61274460775851,6.615710990758069,7.554229388718751,8.54305970258036,7.27890750285079,7.059930757928719,7.1723917083813,5.42382546159605,5.79094299426712,5.11996762996698,5.35220550199959,4.8669731024534695,6.00428080626114,7.17154146980908,9.00189109280574,6.214578924548099,8.15227500789659,6.70479153766503,5.3487399916198894,5.88174862584539,4.894677160436959,5.89461957710326,4.58093487045765,4.2762447993176,6.17107323732684,5.685264534680719,5.57097999131501,8.908635825921769,5.444101492973161,7.97648590546929,7.36502067662864,8.65998436393335,7.70304740620476,7.80985821830379,10.3910655489641,10.1645924061637,6.7777087747762,6.25782611583581,9.006488091563881,5.714348091068981,8.239344935716609,5.715028385270069,7.965345915398441,7.867519134198559,7.65278631085422,4.80895084033353,5.91519231225466,5.84390169594634,8.50813885559212,4.34890470786817,5.79622056264619,6.9549031568610005,5.602011475079791,6.63558646716441,6.6852043262877,8.44753516864851,7.68012132752404,7.14785726114975,5.984455858287599,7.24438802527487,5.26329504527546,7.84510805557618,5.733482346975019,6.737901569416209,7.449715960058839,5.62778665585096,6.468658886023929,8.82516315397148,6.50653045836289,9.08888818478744
Ovarian_Tumor_Endometrioid,8.62695060066652,9.73919545509076,9.238154185872313,8.85393452519156,4.158941546049061,6.66352841474115,7.9402232710205105,9.1820029401536,8.04132895224182,7.86996156427502,6.64089847886754,8.056701399140909,11.1792770899886,6.48933624104645,7.87059415432097,5.78346077822553,6.99381735226143,5.14857013776901,5.584591998281491,5.6717145811176,7.64136675941482,4.64572997984784,6.588828150767,6.297231860966481,6.48849371655007,7.3061989957977405,7.476372422750879,6.868712531470081,4.743156590650661,9.80946370983337,4.64028390744529,6.08601099693131,9.98692707703727,4.104553455890991,6.9133282903479,5.36979028844301,5.54989898134905,11.7647393482439,5.34935420412446,8.77878438111053,7.67502790313799,6.190197842541269,9.17563612584911,7.15762079770144,6.06658554991074,10.1413543421346,5.7766854316708205,6.58167466563363,8.25544842199577,5.508745322342151,4.58436029235596,5.38030971047401,9.57306028754287,6.60522046594512,10.6853493438878,4.45642711516005,5.87314376232551,5.85231984101376,8.739187194625911,4.40811542507591,5.39594683046837,8.958614367140461,7.7644719114424,8.445617687616851,6.78797038648319,7.19206824438043,6.969441031005549,8.3445175655876,5.529976539067071,5.93102877436159,5.33925466422004,6.97858306726733,7.13128472109043,6.157232637925941,5.606097062546509,5.20630860076782,8.57038877260991,10.2916620815033,5.23290450400675,8.8073699928094
Ovarian_Tumor_Endometrioid,9.44335804430925,10.4948768242567,9.109089690471858,9.33947914101235,5.71289716848657,7.17427444375162,6.04825812724314,8.93473286415363,8.11552035654385,7.4463506651579,6.55849367551346,6.87680017987949,8.28421588569188,7.04365651934011,8.59720407085765,6.557219392880159,7.13894262892396,5.44948272913089,5.49274995175895,4.99554129530981,7.03575823459265,4.498025679402019,8.81222641073408,6.30663043385236,9.38217542685283,5.93851988532437,8.15917204786225,6.37411534851163,4.719769724298629,9.43059550728194,4.41257769370937,5.779232542674071,11.0109848869356,4.856234654109651,7.31754701819944,6.734193008530481,5.722243718158519,11.7191851002495,5.433584177671309,8.26983162947191,7.56302255658571,8.16564532289938,8.49933350216804,8.506522626189799,5.94006591219679,9.36346698205589,5.822868007309901,6.18615204677274,8.34296955472574,5.3745841652506,5.892758664811621,5.05045856754204,9.57724459176704,6.71877281038234,10.622238733511,4.483014188182139,5.586481034107269,5.36498123861064,9.6381143452134,4.3683873305736896,5.30917250608125,8.68962918463378,8.86673234018596,8.83286911224066,8.176941294607989,8.170629652445719,7.077490331648719,6.11643402460496,5.2554852916942,5.896672809745259,5.20615796589114,6.57669547862658,5.50592295208908,6.10851547474699,7.09682511298358,5.22255088473285,6.79160334615105,8.25950645858216,5.682140312456171,8.449806820249808
Ovarian_Tumor_Endometrioid,8.13138670886674,9.902034359161007,8.95671405609975,8.58322550227666,4.65744071036716,6.94745784492908,6.20398718064026,10.453548912777,9.066875771693631,7.931215945350879,6.3507726325062,7.524545492208951,8.64037029782055,6.53844639536165,7.71791408140909,4.42573031535319,6.86501103369428,5.30526076401851,4.86805896193555,5.115711588020879,5.82688327093429,4.77641239346385,10.844283824291502,6.330378986778599,6.520412202205991,6.498912416644401,8.150189153058749,6.41286385750628,4.93696993589317,7.574349986036741,4.77846077540762,5.61028872778672,11.0141982509709,4.95440260290721,8.62253067750342,5.42533684211555,4.54192742398737,10.6795946987351,5.6544444148962,8.57474588210784,7.162185346220981,5.763479871068139,8.7987961991673,7.4330935173008,6.978334868755191,10.3409367178845,5.90368387328678,6.04790366228187,6.260623154337179,5.53073118366009,5.12384589930345,5.300755087341059,9.98235822856835,7.168265289682701,10.7337702996507,4.53210643513394,6.07247955687261,5.771439845754651,7.520699314919031,4.32203133255746,5.48955446471702,8.56929608140164,9.397243003292552,7.25787009525117,6.16146711827474,8.06896441068657,7.234407219837049,6.668107169440661,5.56348205022952,5.9472424018210495,5.403556774807991,6.72732392612777,9.49230719156135,6.161981383554861,6.19485587976439,5.24311862803091,6.29955075996987,9.68975950795943,5.51202098425703,8.43595468139609
Ovarian_Tumor_Endometrioid,8.11981697960536,9.808933376166552,9.12711799007046,8.948106058121551,4.64632457642303,6.96743338655601,6.54951827660174,9.51717284642317,7.55326918375082,6.482544554169309,6.60658925253409,6.47086502564981,7.85788163330286,7.69876927020072,8.2180829297673,6.437403324169941,6.683602752537579,7.04762710297076,5.39102025630787,8.24548281198705,5.4346771137072,5.74082506288383,6.1847483084392,6.57466568541707,6.7390864009621705,5.660407369222111,6.854096300295629,6.78612746964585,5.06732244868863,5.64104432630158,4.62152066193853,5.760535672987309,4.897875342423969,3.999173130816701,6.0494207542591205,6.43756960482575,5.882303777128859,12.1312601806135,5.4636224804273406,7.17723054964854,8.09534065915267,5.71758375167952,5.32423840923709,7.9760905834904,6.5390749156278805,11.3898919187222,5.990606309948901,6.15874796072417,6.74864650390732,5.63335934769536,5.3633928784155,5.72663112580842,10.5259282982514,7.102232329659151,9.0833753032433,4.6772157896958095,6.07857069350762,5.853633904962701,8.89297735138064,4.44356238391708,5.416442662751431,7.6662495176068495,5.39423938431249,7.25562754762387,7.01911437748778,8.16169786568853,7.40769361843248,6.39685020849741,5.30631297344649,6.316162829198049,5.128118363459611,7.44004856050413,5.46792567899391,6.89204995032907,7.74872035616848,5.26630356297266,6.17994816588833,7.856002689817299,5.822819782728891,8.46234613027222
Ovarian_Tumor_Serous,10.2410018599201,11.0996571457534,10.0423781724986,9.38166449589281,5.04616473203576,6.99075609056232,6.367571522463441,8.95965502085039,8.66178156811428,6.860075276119961,6.90039157610604,9.18543588328469,11.5840583932242,5.54511263679119,8.30032554540753,4.99893309083633,7.13272697857641,5.172844464929111,7.70251084223961,5.497331233854929,6.091727008094031,4.54853347665445,9.168110901532,6.61479190472081,6.56643455778099,6.70242523675608,6.797752353104629,6.730240273550611,5.2456116135695705,9.77945806424224,4.54021250008959,5.7935591793959205,10.4341485757821,7.856188398818281,7.47678084989022,5.21234807465362,4.8468757577227,11.196951226759698,5.56624685610255,6.949235754890361,6.43446938585256,5.40168379728753,9.37675505733057,7.69235490691125,5.84875682355998,11.2310356685147,6.15346510680122,6.118929367425769,9.33092466874904,5.40758461684638,5.542482856269441,5.145600839926559,8.70739680105812,6.733368627650879,9.721709505501869,4.539475462941059,5.993606340232169,5.842624764635309,9.01116223125996,4.38283794860337,5.01260597893482,8.189244438137539,7.96678773107066,8.242613844860099,6.9317061537519296,7.31263069259083,7.153166297519209,8.74326685854093,5.68237278991933,6.10103723111107,5.2625890236126205,6.756408032368809,8.774450777996691,6.5837375525600494,4.94831755037022,5.3454271052461,8.27288816004161,11.039513303627698,5.00414366824058,9.000973125617401
Ovarian_Tumor_Serous,8.703322433316599,10.2347687345831,8.325875744931281,7.94525241064296,4.517507254166031,6.4508501291881295,6.28780033658697,9.3529591821088,7.44520436393998,6.71834794731231,6.61771637067531,8.35799666688095,10.0785977312666,7.23484388366642,7.370478443818281,4.49484972228673,6.63624314093423,5.21009959378789,9.02013093441422,8.247964025362071,5.55525266833086,4.48843628094816,8.70020820592414,6.16623587654356,6.57700149194301,7.210108274242691,6.732107047700531,6.311371344772849,4.68144500199447,6.34398477499322,4.24328994554757,5.790073923167861,9.166248634177329,5.2773244730944,7.43586685187587,4.80352317347426,5.0330761636564905,10.424287656813402,5.64870484899361,7.59973642900774,6.67251927002116,5.619171363011381,8.57673587473592,7.585174240612769,5.94427885035353,10.7197995275673,5.81770289207899,6.186649755293981,7.196835357816121,5.34699714042247,5.1650599755982,5.3737544223692,9.53802628444675,6.25093846421586,9.63054138950559,4.45678899190989,5.906533743799651,5.763304574454059,7.7447248383191,4.70533235840825,5.11505270801739,7.94109692120465,7.42241570182711,6.66019982398384,6.56785290907897,7.57058861729568,7.35616615890541,10.1486800732577,5.728157230871731,6.03882456213887,5.16274236144646,6.565461689940139,8.62343231160082,6.893281214309161,5.44945870472017,5.30917726039846,8.43284614696508,9.145039280914212,5.08730705391333,8.89581074472866
Ovarian_Tumor_Serous,8.51303161967378,9.672543577651538,8.35818375031852,8.09789943313307,5.32062177659717,7.2056378315569605,6.05833877534487,9.83622333229846,9.83691414677296,6.860075276119961,6.22415635407254,9.06990935350089,9.41527838463567,8.14906935424952,8.228436973468161,5.6613459567448094,6.55176959990695,5.52818839227858,5.656604116375071,5.02366168243802,6.77007571672805,4.61382116684683,8.66313835552445,6.305003798486401,6.309514055097599,6.120334762461179,7.38823805761051,6.982643385388781,4.70036901103818,8.41516536648719,4.63575337405714,5.40495598801753,10.6428005614348,4.82776716408996,7.4400443118545,5.1946799960934005,4.913856198451451,10.5931215544315,5.295326645947259,7.68163843057389,7.299298940667,5.4736637292637,8.18420063560548,7.82757453340758,8.9195225195669,9.63671462290884,5.92766567365507,6.20130212461115,6.52228149685277,5.648326322783071,5.64402418447044,5.424885715762151,9.9639480329865,7.075386325444031,9.642789332459,4.6631866449706205,5.31023901335333,5.9230943129171205,7.907736597350451,4.40667117092841,5.26020614694534,8.82746709339849,9.145586000419891,7.610704284843759,6.523584244837309,6.559803278383651,7.30058125302508,5.98814112055154,5.194097256859361,5.818206072396309,5.04588614639873,6.918109628683929,7.46919692396524,6.85432301024333,4.876555602477469,5.35953824504863,6.902842627551871,10.47284796746,4.9897090309269805,8.48850953836806
Ovarian_Tumor_Serous,8.48919860873255,9.79701962989121,9.74432503331751,9.81689803019725,4.62580368539418,6.7894423482328605,6.047673023452929,8.858189941096448,8.89069483037534,6.70653090584122,6.82203731130383,9.325744924613698,9.17182696762147,6.877947583750171,7.388804383996739,5.08648712586553,7.963408238427879,5.024948875470691,5.26928300822983,5.47087359138883,6.1786011633508,4.6198041627925095,9.42302063228266,6.662952218917731,6.70280306454079,7.63156993840787,7.08961890139184,6.930571832657041,5.42854851160848,8.25760592111377,4.41799512120264,5.838014026020289,9.552548385707858,6.11083565195163,6.60418158973336,6.111726489876619,5.35101448298866,11.012960492869198,5.6149178574309095,8.65010217952507,6.94580433722566,6.282501332377301,8.806536322839731,7.448259943761069,7.58899665813536,9.43367827619491,5.89232988471346,6.54585889372839,9.153987937247711,5.828588754068849,5.29674068061495,5.11775673197734,9.562063900430198,7.18179714870136,10.9811526556916,4.73989239025198,6.01285942571182,5.78490033139263,8.6069399905273,4.47145845910995,5.162223077640401,8.14961953243904,8.23553224826324,7.55089851310238,7.053487004574901,6.8599463660548,7.307762087173019,5.6357099203513,5.61550521018212,6.3967494409077,5.283650650140831,6.96064387654879,9.87396283816971,6.28159518806618,6.97684028760599,5.21764129069304,8.43407365327852,9.87826904080704,5.446296530370481,8.93230203218
